Location,Month,Year,Model,Actual,Predicted
BagoOshiro,Oct,1977,BiLSTM,303.5,
BagoOshiro,Oct,1977,Transformer,303.5,
BagoOshiro,Oct,1978,ARIMA,166.5,0.0
BagoOshiro,Oct,1978,LSTM,166.5,
BagoOshiro,Oct,1978,GRU,166.5,
BagoOshiro,Oct,1978,LSTM-GRU,166.5,
BagoOshiro,Oct,1978,BiLSTM,166.5,
BagoOshiro,Oct,1978,Transformer,166.5,
BagoOshiro,Oct,2011,ARIMA,279.1,
BagoOshiro,Oct,2011,LSTM,279.1,230.4814910888672
BagoOshiro,Oct,2011,GRU,279.1,220.2643585205078
BagoOshiro,Oct,2011,LSTM-GRU,279.1,229.3785400390625
BagoOshiro,Oct,2011,BiLSTM,279.1,226.07569885253906
BagoOshiro,Oct,2011,Transformer,279.1,202.46566772460938
BagoOshiro,Oct,2012,ARIMA,429.3,
BagoOshiro,Oct,2012,LSTM,429.3,221.10459899902344
BagoOshiro,Oct,2012,GRU,429.3,218.516845703125
BagoOshiro,Oct,2012,LSTM-GRU,429.3,222.77090454101562
BagoOshiro,Oct,2012,BiLSTM,429.3,217.8392333984375
BagoOshiro,Oct,2012,Transformer,429.3,202.46566772460938
BagoOshiro,Oct,2013,ARIMA,216.7,
BagoOshiro,Oct,2013,LSTM,216.7,209.8189239501953
BagoOshiro,Oct,2013,GRU,216.7,216.8568115234375
BagoOshiro,Oct,2013,LSTM-GRU,216.7,215.35292053222656
BagoOshiro,Oct,2013,BiLSTM,216.7,209.2845001220703
BagoOshiro,Oct,2013,Transformer,216.7,202.46566772460938
BagoOshiro,Nov,1976,ARIMA,178.2,225.14107713635025
BagoOshiro,Nov,1976,LSTM,178.2,
BagoOshiro,Nov,1976,GRU,178.2,
BagoOshiro,Nov,1976,LSTM-GRU,178.2,
BagoOshiro,Nov,1976,BiLSTM,178.2,
BagoOshiro,Nov,1976,Transformer,178.2,
BagoOshiro,Nov,1977,ARIMA,256.2,177.42140052694864
BagoOshiro,Nov,1977,LSTM,256.2,
BagoOshiro,Nov,1977,GRU,256.2,
BagoOshiro,Nov,1977,LSTM-GRU,256.2,
BagoOshiro,Nov,1977,BiLSTM,256.2,
BagoOshiro,Nov,1977,Transformer,256.2,
BagoOshiro,Nov,1978,ARIMA,216.3,0.0
BagoOshiro,Nov,1978,LSTM,216.3,
BagoOshiro,Nov,1978,GRU,216.3,
BagoOshiro,Nov,1978,LSTM-GRU,216.3,
BagoOshiro,Nov,1978,BiLSTM,216.3,
BagoOshiro,Nov,1978,Transformer,216.3,
BagoOshiro,Nov,2011,ARIMA,210.9,
BagoOshiro,Nov,2011,LSTM,210.9,167.3702850341797
BagoOshiro,Nov,2011,GRU,210.9,168.4614715576172
BagoOshiro,Nov,2011,LSTM-GRU,210.9,170.49058532714844
BagoOshiro,Nov,2011,BiLSTM,210.9,167.18431091308594
BagoOshiro,Nov,2011,Transformer,210.9,166.26283264160156
BagoOshiro,Nov,2012,ARIMA,163.2,
BagoOshiro,Nov,2012,LSTM,163.2,164.72344970703125
BagoOshiro,Nov,2012,GRU,163.2,169.07266235351562
BagoOshiro,Nov,2012,LSTM-GRU,163.2,168.36585998535156
BagoOshiro,Nov,2012,BiLSTM,163.2,164.72586059570312
BagoOshiro,Nov,2012,Transformer,163.2,166.26283264160156
BagoOshiro,Nov,2013,ARIMA,178.4,
BagoOshiro,Nov,2013,LSTM,178.4,164.7401580810547
BagoOshiro,Nov,2013,GRU,178.4,170.08384704589844
BagoOshiro,Nov,2013,LSTM-GRU,178.4,168.5818328857422
BagoOshiro,Nov,2013,BiLSTM,178.4,164.7170867919922
BagoOshiro,Nov,2013,Transformer,178.4,166.26283264160156
BagoOshiro,Dec,1976,ARIMA,111.4,93.40789303332694
BagoOshiro,Dec,1976,LSTM,111.4,
BagoOshiro,Dec,1976,GRU,111.4,
BagoOshiro,Dec,1976,LSTM-GRU,111.4,
BagoOshiro,Dec,1976,BiLSTM,111.4,
BagoOshiro,Dec,1976,Transformer,111.4,
BagoOshiro,Dec,1977,ARIMA,76.8,110.60490135926104
BagoOshiro,Dec,1977,LSTM,76.8,
BagoOshiro,Dec,1977,GRU,76.8,
BagoOshiro,Dec,1977,LSTM-GRU,76.8,
BagoOshiro,Dec,1977,BiLSTM,76.8,
BagoOshiro,Dec,1977,Transformer,76.8,
BagoOshiro,Dec,1978,ARIMA,80.0,0.0
BagoOshiro,Dec,1978,LSTM,80.0,
BagoOshiro,Dec,1978,GRU,80.0,
BagoOshiro,Dec,1978,LSTM-GRU,80.0,
BagoOshiro,Dec,1978,BiLSTM,80.0,
BagoOshiro,Dec,1978,Transformer,80.0,
BagoOshiro,Dec,2011,ARIMA,112.5,
BagoOshiro,Dec,2011,LSTM,112.5,144.58041381835938
BagoOshiro,Dec,2011,GRU,112.5,147.2412109375
BagoOshiro,Dec,2011,LSTM-GRU,112.5,144.2321014404297
BagoOshiro,Dec,2011,BiLSTM,112.5,144.74232482910156
BagoOshiro,Dec,2011,Transformer,112.5,141.3562774658203
BagoOshiro,Dec,2012,ARIMA,183.6,
BagoOshiro,Dec,2012,LSTM,183.6,150.3680419921875
BagoOshiro,Dec,2012,GRU,183.6,154.0906219482422
BagoOshiro,Dec,2012,LSTM-GRU,183.6,151.07296752929688
BagoOshiro,Dec,2012,BiLSTM,183.6,150.2281951904297
BagoOshiro,Dec,2012,Transformer,183.6,141.3562774658203
BagoOshiro,Dec,2013,ARIMA,178.4,
BagoOshiro,Dec,2013,LSTM,178.4,150.92860412597656
BagoOshiro,Dec,2013,GRU,178.4,155.7992706298828
BagoOshiro,Dec,2013,LSTM-GRU,178.4,152.05690002441406
BagoOshiro,Dec,2013,BiLSTM,178.4,149.3529052734375
BagoOshiro,Dec,2013,Transformer,178.4,141.3562774658203
Impasug-ong,Jan,1975,ARIMA,234.6,364.42996193672593
Impasug-ong,Jan,1975,LSTM,234.6,
Impasug-ong,Jan,1975,GRU,234.6,
Impasug-ong,Jan,1975,LSTM-GRU,234.6,
Impasug-ong,Jan,1975,BiLSTM,234.6,
Impasug-ong,Jan,1975,Transformer,234.6,
Impasug-ong,Jan,1976,ARIMA,457.3,231.00436676359027
Impasug-ong,Jan,1976,LSTM,457.3,
Impasug-ong,Jan,1976,GRU,457.3,
Impasug-ong,Jan,1976,LSTM-GRU,457.3,
Impasug-ong,Jan,1976,BiLSTM,457.3,
Impasug-ong,Jan,1976,Transformer,457.3,
Impasug-ong,Jan,1977,ARIMA,85.6,0.0
Impasug-ong,Jan,1977,LSTM,85.6,
Impasug-ong,Jan,1977,GRU,85.6,
Impasug-ong,Jan,1977,LSTM-GRU,85.6,
Impasug-ong,Jan,1977,BiLSTM,85.6,
Impasug-ong,Jan,1977,Transformer,85.6,
Impasug-ong,Jan,2010,ARIMA,242.1,
Impasug-ong,Jan,2010,LSTM,242.1,
Impasug-ong,Jan,2010,GRU,242.1,
Impasug-ong,Jan,2010,LSTM-GRU,242.1,
Impasug-ong,Jan,2010,BiLSTM,242.1,
Impasug-ong,Jan,2010,Transformer,242.1,
Impasug-ong,Jan,2011,ARIMA,365.9,
Impasug-ong,Jan,2011,LSTM,365.9,
Impasug-ong,Jan,2011,GRU,365.9,
Impasug-ong,Jan,2011,LSTM-GRU,365.9,
Impasug-ong,Jan,2011,BiLSTM,365.9,
Impasug-ong,Jan,2011,Transformer,365.9,
Impasug-ong,Jan,2012,ARIMA,131.1,
Impasug-ong,Jan,2012,LSTM,131.1,
Impasug-ong,Jan,2012,GRU,131.1,
Impasug-ong,Jan,2012,LSTM-GRU,131.1,
Impasug-ong,Jan,2012,BiLSTM,131.1,
Impasug-ong,Jan,2012,Transformer,131.1,
Impasug-ong,Feb,1975,ARIMA,174.2,104.41336964956673
Impasug-ong,Feb,1975,LSTM,174.2,
Impasug-ong,Feb,1975,GRU,174.2,
Impasug-ong,Feb,1975,LSTM-GRU,174.2,
Impasug-ong,Feb,1975,BiLSTM,174.2,
Impasug-ong,Feb,1975,Transformer,174.2,
Impasug-ong,Feb,1976,ARIMA,14.6,172.2047052855743
Impasug-ong,Feb,1976,LSTM,14.6,
Impasug-ong,Feb,1976,GRU,14.6,
Impasug-ong,Feb,1976,LSTM-GRU,14.6,
Impasug-ong,Feb,1976,BiLSTM,14.6,
Impasug-ong,Feb,1976,Transformer,14.6,
Impasug-ong,Feb,1977,ARIMA,162.0,0.0
Impasug-ong,Feb,1977,LSTM,162.0,
Impasug-ong,Feb,1977,GRU,162.0,
Impasug-ong,Feb,1977,LSTM-GRU,162.0,
Impasug-ong,Feb,1977,BiLSTM,162.0,
Impasug-ong,Feb,1977,Transformer,162.0,
Impasug-ong,Feb,2010,ARIMA,33.9,
Impasug-ong,Feb,2010,LSTM,33.9,
Impasug-ong,Feb,2010,GRU,33.9,
Impasug-ong,Feb,2010,LSTM-GRU,33.9,
Impasug-ong,Feb,2010,BiLSTM,33.9,
Impasug-ong,Feb,2010,Transformer,33.9,
Impasug-ong,Feb,2011,ARIMA,311.3,
Impasug-ong,Feb,2011,LSTM,311.3,
Impasug-ong,Feb,2011,GRU,311.3,
Impasug-ong,Feb,2011,LSTM-GRU,311.3,
Impasug-ong,Feb,2011,BiLSTM,311.3,
Impasug-ong,Feb,2011,Transformer,311.3,
Impasug-ong,Feb,2012,ARIMA,367.8,
Impasug-ong,Feb,2012,LSTM,367.8,
Impasug-ong,Feb,2012,GRU,367.8,
Impasug-ong,Feb,2012,LSTM-GRU,367.8,
Impasug-ong,Feb,2012,BiLSTM,367.8,
Impasug-ong,Feb,2012,Transformer,367.8,
Impasug-ong,Mar,1975,ARIMA,161.7,65.05263854311264
Impasug-ong,Mar,1975,LSTM,161.7,
Impasug-ong,Mar,1975,GRU,161.7,
Impasug-ong,Mar,1975,LSTM-GRU,161.7,
Impasug-ong,Mar,1975,BiLSTM,161.7,
Impasug-ong,Mar,1975,Transformer,161.7,
Impasug-ong,Mar,1976,ARIMA,32.7,161.34541190524521
Impasug-ong,Mar,1976,LSTM,32.7,
Impasug-ong,Mar,1976,GRU,32.7,
Impasug-ong,Mar,1976,LSTM-GRU,32.7,
Impasug-ong,Mar,1976,BiLSTM,32.7,
Impasug-ong,Mar,1976,Transformer,32.7,
Impasug-ong,Mar,1977,ARIMA,40.8,0.0
Impasug-ong,Mar,1977,LSTM,40.8,
Impasug-ong,Mar,1977,GRU,40.8,
Impasug-ong,Mar,1977,LSTM-GRU,40.8,
Impasug-ong,Mar,1977,BiLSTM,40.8,
Impasug-ong,Mar,1977,Transformer,40.8,
Impasug-ong,Mar,2010,ARIMA,43.6,
Impasug-ong,Mar,2010,LSTM,43.6,
Impasug-ong,Mar,2010,GRU,43.6,
Impasug-ong,Mar,2010,LSTM-GRU,43.6,
Impasug-ong,Mar,2010,BiLSTM,43.6,
Impasug-ong,Mar,2010,Transformer,43.6,
Impasug-ong,Mar,2011,ARIMA,201.1,
Impasug-ong,Mar,2011,LSTM,201.1,
Impasug-ong,Mar,2011,GRU,201.1,
Impasug-ong,Mar,2011,LSTM-GRU,201.1,
Impasug-ong,Mar,2011,BiLSTM,201.1,
Impasug-ong,Mar,2011,Transformer,201.1,
Impasug-ong,Mar,2012,ARIMA,291.4,
Impasug-ong,Mar,2012,LSTM,291.4,
Impasug-ong,Mar,2012,GRU,291.4,
Impasug-ong,Mar,2012,LSTM-GRU,291.4,
Impasug-ong,Mar,2012,BiLSTM,291.4,
Impasug-ong,Mar,2012,Transformer,291.4,
Impasug-ong,Apr,1975,ARIMA,67.3,34.764284120504634
Impasug-ong,Apr,1975,LSTM,67.3,
Impasug-ong,Apr,1975,GRU,67.3,
Impasug-ong,Apr,1975,LSTM-GRU,67.3,
Impasug-ong,Apr,1975,BiLSTM,67.3,
Impasug-ong,Apr,1975,Transformer,67.3,
Impasug-ong,Apr,1976,ARIMA,1.9,66.6097021136897
Impasug-ong,Apr,1976,LSTM,1.9,
Impasug-ong,Apr,1976,GRU,1.9,
Impasug-ong,Apr,1976,LSTM-GRU,1.9,
Impasug-ong,Apr,1976,BiLSTM,1.9,
Impasug-ong,Apr,1976,Transformer,1.9,
Impasug-ong,Apr,1977,ARIMA,54.8,0.0
Impasug-ong,Apr,1977,LSTM,54.8,
Impasug-ong,Apr,1977,GRU,54.8,
Impasug-ong,Apr,1977,LSTM-GRU,54.8,
Impasug-ong,Apr,1977,BiLSTM,54.8,
Impasug-ong,Apr,1977,Transformer,54.8,
Impasug-ong,Apr,2010,ARIMA,61.3,
Impasug-ong,Apr,2010,LSTM,61.3,
Impasug-ong,Apr,2010,GRU,61.3,
Impasug-ong,Apr,2010,LSTM-GRU,61.3,
Impasug-ong,Apr,2010,BiLSTM,61.3,
Impasug-ong,Apr,2010,Transformer,61.3,
Impasug-ong,Apr,2011,ARIMA,201.6,
Impasug-ong,Apr,2011,LSTM,201.6,
Impasug-ong,Apr,2011,GRU,201.6,
Impasug-ong,Apr,2011,LSTM-GRU,201.6,
Impasug-ong,Apr,2011,BiLSTM,201.6,
Impasug-ong,Apr,2011,Transformer,201.6,
Impasug-ong,Apr,2012,ARIMA,148.5,
Impasug-ong,Apr,2012,LSTM,148.5,
Impasug-ong,Apr,2012,GRU,148.5,
Impasug-ong,Apr,2012,LSTM-GRU,148.5,
Impasug-ong,Apr,2012,BiLSTM,148.5,
Impasug-ong,Apr,2012,Transformer,148.5,
Impasug-ong,May,1975,ARIMA,211.0,192.29090305071142
Impasug-ong,May,1975,LSTM,211.0,
Impasug-ong,May,1975,GRU,211.0,
Impasug-ong,May,1975,LSTM-GRU,211.0,
Impasug-ong,May,1975,BiLSTM,211.0,
Impasug-ong,May,1975,Transformer,211.0,
Impasug-ong,May,1976,ARIMA,177.6,209.59403198180837
Impasug-ong,May,1976,LSTM,177.6,
Impasug-ong,May,1976,GRU,177.6,
Impasug-ong,May,1976,LSTM-GRU,177.6,
Impasug-ong,May,1976,BiLSTM,177.6,
Impasug-ong,May,1976,Transformer,177.6,
Impasug-ong,May,1977,ARIMA,270.0,0.0
Impasug-ong,May,1977,LSTM,270.0,
Impasug-ong,May,1977,GRU,270.0,
Impasug-ong,May,1977,LSTM-GRU,270.0,
Impasug-ong,May,1977,BiLSTM,270.0,
Impasug-ong,May,1977,Transformer,270.0,
Impasug-ong,May,2010,ARIMA,249.0,
Impasug-ong,May,2010,LSTM,249.0,
Impasug-ong,May,2010,GRU,249.0,
Impasug-ong,May,2010,LSTM-GRU,249.0,
Impasug-ong,May,2010,BiLSTM,249.0,
Impasug-ong,May,2010,Transformer,249.0,
Impasug-ong,May,2011,ARIMA,386.6,
Impasug-ong,May,2011,LSTM,386.6,
Impasug-ong,May,2011,GRU,386.6,
Impasug-ong,May,2011,LSTM-GRU,386.6,
Impasug-ong,May,2011,BiLSTM,386.6,
Impasug-ong,May,2011,Transformer,386.6,
Impasug-ong,May,2012,ARIMA,507.7,
Impasug-ong,May,2012,LSTM,507.7,
Impasug-ong,May,2012,GRU,507.7,
Impasug-ong,May,2012,LSTM-GRU,507.7,
Impasug-ong,May,2012,BiLSTM,507.7,
Impasug-ong,May,2012,Transformer,507.7,
Impasug-ong,Jun,1975,ARIMA,334.9,320.9428750591714
Impasug-ong,Jun,1975,LSTM,334.9,
Impasug-ong,Jun,1975,GRU,334.9,
Impasug-ong,Jun,1975,LSTM-GRU,334.9,
Impasug-ong,Jun,1975,BiLSTM,334.9,
Impasug-ong,Jun,1975,Transformer,334.9,
Impasug-ong,Jun,1976,ARIMA,311.0,330.696805767632
Impasug-ong,Jun,1976,LSTM,311.0,
Impasug-ong,Jun,1976,GRU,311.0,
Impasug-ong,Jun,1976,LSTM-GRU,311.0,
Impasug-ong,Jun,1976,BiLSTM,311.0,
Impasug-ong,Jun,1976,Transformer,311.0,
Impasug-ong,Jun,1977,ARIMA,203.0,0.0
Impasug-ong,Jun,1977,LSTM,203.0,
Impasug-ong,Jun,1977,GRU,203.0,
Impasug-ong,Jun,1977,LSTM-GRU,203.0,
Impasug-ong,Jun,1977,BiLSTM,203.0,
Impasug-ong,Jun,1977,Transformer,203.0,
Impasug-ong,Jun,2010,ARIMA,559.3,
Impasug-ong,Jun,2010,LSTM,559.3,
Impasug-ong,Jun,2010,GRU,559.3,
Impasug-ong,Jun,2010,LSTM-GRU,559.3,
Impasug-ong,Jun,2010,BiLSTM,559.3,
Impasug-ong,Jun,2010,Transformer,559.3,
Impasug-ong,Jun,2011,ARIMA,536.3,
Impasug-ong,Jun,2011,LSTM,536.3,
Impasug-ong,Jun,2011,GRU,536.3,
Impasug-ong,Jun,2011,LSTM-GRU,536.3,
Impasug-ong,Jun,2011,BiLSTM,536.3,
Impasug-ong,Jun,2011,Transformer,536.3,
Impasug-ong,Jun,2012,ARIMA,253.0,
Impasug-ong,Jun,2012,LSTM,253.0,
Impasug-ong,Jun,2012,GRU,253.0,
Impasug-ong,Jun,2012,LSTM-GRU,253.0,
Impasug-ong,Jun,2012,BiLSTM,253.0,
Impasug-ong,Jun,2012,Transformer,253.0,
Impasug-ong,Jul,1975,ARIMA,409.9,298.89021567252945
Impasug-ong,Jul,1975,LSTM,409.9,
Impasug-ong,Jul,1975,GRU,409.9,
Impasug-ong,Jul,1975,LSTM-GRU,409.9,
Impasug-ong,Jul,1975,BiLSTM,409.9,
Impasug-ong,Jul,1975,Transformer,409.9,
Impasug-ong,Jul,1976,ARIMA,58.2,401.7961865945167
Impasug-ong,Jul,1976,LSTM,58.2,
Impasug-ong,Jul,1976,GRU,58.2,
Impasug-ong,Jul,1976,LSTM-GRU,58.2,
Impasug-ong,Jul,1976,BiLSTM,58.2,
Impasug-ong,Jul,1976,Transformer,58.2,
Impasug-ong,Jul,1977,ARIMA,394.0,0.0
Impasug-ong,Jul,1977,LSTM,394.0,
Impasug-ong,Jul,1977,GRU,394.0,
Impasug-ong,Jul,1977,LSTM-GRU,394.0,
Impasug-ong,Jul,1977,BiLSTM,394.0,
Impasug-ong,Jul,1977,Transformer,394.0,
Impasug-ong,Jul,2010,ARIMA,467.1,
Impasug-ong,Jul,2010,LSTM,467.1,
Impasug-ong,Jul,2010,GRU,467.1,
Impasug-ong,Jul,2010,LSTM-GRU,467.1,
Impasug-ong,Jul,2010,BiLSTM,467.1,
Impasug-ong,Jul,2010,Transformer,467.1,
Impasug-ong,Jul,2011,ARIMA,397.6,
Impasug-ong,Jul,2011,LSTM,397.6,
Impasug-ong,Jul,2011,GRU,397.6,
Impasug-ong,Jul,2011,LSTM-GRU,397.6,
Impasug-ong,Jul,2011,BiLSTM,397.6,
Impasug-ong,Jul,2011,Transformer,397.6,
Impasug-ong,Jul,2012,ARIMA,441.0,
Impasug-ong,Jul,2012,LSTM,441.0,
Impasug-ong,Jul,2012,GRU,441.0,
Impasug-ong,Jul,2012,LSTM-GRU,441.0,
Impasug-ong,Jul,2012,BiLSTM,441.0,
Impasug-ong,Jul,2012,Transformer,441.0,
Impasug-ong,Aug,1975,ARIMA,88.1,183.29791402381304
Impasug-ong,Aug,1975,LSTM,88.1,
Impasug-ong,Aug,1975,GRU,88.1,
Impasug-ong,Aug,1975,LSTM-GRU,88.1,
Impasug-ong,Aug,1975,BiLSTM,88.1,
Impasug-ong,Aug,1975,Transformer,88.1,
Impasug-ong,Aug,1976,ARIMA,404.4,86.7278195219976
Impasug-ong,Aug,1976,LSTM,404.4,
Impasug-ong,Aug,1976,GRU,404.4,
Impasug-ong,Aug,1976,LSTM-GRU,404.4,
Impasug-ong,Aug,1976,BiLSTM,404.4,
Impasug-ong,Aug,1976,Transformer,404.4,
Impasug-ong,Aug,1977,ARIMA,354.0,0.0
Impasug-ong,Aug,1977,LSTM,354.0,
Impasug-ong,Aug,1977,GRU,354.0,
Impasug-ong,Aug,1977,LSTM-GRU,354.0,
Impasug-ong,Aug,1977,BiLSTM,354.0,
Impasug-ong,Aug,1977,Transformer,354.0,
Impasug-ong,Aug,2010,ARIMA,451.4,
Impasug-ong,Aug,2010,LSTM,451.4,
Impasug-ong,Aug,2010,GRU,451.4,
Impasug-ong,Aug,2010,LSTM-GRU,451.4,
Impasug-ong,Aug,2010,BiLSTM,451.4,
Impasug-ong,Aug,2010,Transformer,451.4,
Impasug-ong,Aug,2011,ARIMA,275.0,
Impasug-ong,Aug,2011,LSTM,275.0,
Impasug-ong,Aug,2011,GRU,275.0,
Impasug-ong,Aug,2011,LSTM-GRU,275.0,
Impasug-ong,Aug,2011,BiLSTM,275.0,
Impasug-ong,Aug,2011,Transformer,275.0,
Impasug-ong,Aug,2012,ARIMA,346.0,
Impasug-ong,Aug,2012,LSTM,346.0,
Impasug-ong,Aug,2012,GRU,346.0,
Impasug-ong,Aug,2012,LSTM-GRU,346.0,
Impasug-ong,Aug,2012,BiLSTM,346.0,
Impasug-ong,Aug,2012,Transformer,346.0,
Impasug-ong,Sep,1975,ARIMA,464.1,274.5133739475678
Impasug-ong,Sep,1975,LSTM,464.1,
Impasug-ong,Sep,1975,GRU,464.1,
Impasug-ong,Sep,1975,LSTM-GRU,464.1,
Impasug-ong,Sep,1975,BiLSTM,464.1,
Impasug-ong,Sep,1975,Transformer,464.1,
Impasug-ong,Sep,1976,ARIMA,157.7,460.9923288119186
Impasug-ong,Sep,1976,LSTM,157.7,
Impasug-ong,Sep,1976,GRU,157.7,
Impasug-ong,Sep,1976,LSTM-GRU,157.7,
Impasug-ong,Sep,1976,BiLSTM,157.7,
Impasug-ong,Sep,1976,Transformer,157.7,
Impasug-ong,Sep,1977,ARIMA,60.0,0.0
Impasug-ong,Sep,1977,LSTM,60.0,
Impasug-ong,Sep,1977,GRU,60.0,
Impasug-ong,Sep,1977,LSTM-GRU,60.0,
Impasug-ong,Sep,1977,BiLSTM,60.0,
Impasug-ong,Sep,1977,Transformer,60.0,
Impasug-ong,Sep,2010,ARIMA,346.7,
Impasug-ong,Sep,2010,LSTM,346.7,
Impasug-ong,Sep,2010,GRU,346.7,
Impasug-ong,Sep,2010,LSTM-GRU,346.7,
Impasug-ong,Sep,2010,BiLSTM,346.7,
Impasug-ong,Sep,2010,Transformer,346.7,
Impasug-ong,Sep,2011,ARIMA,209.0,
Impasug-ong,Sep,2011,LSTM,209.0,
Impasug-ong,Sep,2011,GRU,209.0,
Impasug-ong,Sep,2011,LSTM-GRU,209.0,
Impasug-ong,Sep,2011,BiLSTM,209.0,
Impasug-ong,Sep,2011,Transformer,209.0,
Impasug-ong,Sep,2012,ARIMA,320.6,
Impasug-ong,Sep,2012,LSTM,320.6,
Impasug-ong,Sep,2012,GRU,320.6,
Impasug-ong,Sep,2012,LSTM-GRU,320.6,
Impasug-ong,Sep,2012,BiLSTM,320.6,
Impasug-ong,Sep,2012,Transformer,320.6,
Impasug-ong,Oct,1975,ARIMA,169.0,102.46560691524215
Impasug-ong,Oct,1975,LSTM,169.0,
Impasug-ong,Oct,1975,GRU,169.0,
Impasug-ong,Oct,1975,LSTM-GRU,169.0,
Impasug-ong,Oct,1975,BiLSTM,169.0,
Impasug-ong,Oct,1975,Transformer,169.0,
Impasug-ong,Oct,1976,ARIMA,51.2,167.27295912373208
Impasug-ong,Oct,1976,LSTM,51.2,
Impasug-ong,Oct,1976,GRU,51.2,
Impasug-ong,Oct,1976,LSTM-GRU,51.2,
Impasug-ong,Oct,1976,BiLSTM,51.2,
Impasug-ong,Oct,1976,Transformer,51.2,
Impasug-ong,Oct,1977,ARIMA,176.0,0.0
Impasug-ong,Oct,1977,LSTM,176.0,
Impasug-ong,Oct,1977,GRU,176.0,
Impasug-ong,Oct,1977,LSTM-GRU,176.0,
Impasug-ong,Oct,1977,BiLSTM,176.0,
Impasug-ong,Oct,1977,Transformer,176.0,
Impasug-ong,Oct,2010,ARIMA,312.9,
Impasug-ong,Oct,2010,LSTM,312.9,
Impasug-ong,Oct,2010,GRU,312.9,
Impasug-ong,Oct,2010,LSTM-GRU,312.9,
Impasug-ong,Oct,2010,BiLSTM,312.9,
Impasug-ong,Oct,2010,Transformer,312.9,
Impasug-ong,Oct,2011,ARIMA,359.8,
Impasug-ong,Oct,2011,LSTM,359.8,
Impasug-ong,Oct,2011,GRU,359.8,
Impasug-ong,Oct,2011,LSTM-GRU,359.8,
Impasug-ong,Oct,2011,BiLSTM,359.8,
Impasug-ong,Oct,2011,Transformer,359.8,
Impasug-ong,Oct,2012,ARIMA,199.7,
Impasug-ong,Oct,2012,LSTM,199.7,
Impasug-ong,Oct,2012,GRU,199.7,
Impasug-ong,Oct,2012,LSTM-GRU,199.7,
Impasug-ong,Oct,2012,BiLSTM,199.7,
Impasug-ong,Oct,2012,Transformer,199.7,
Impasug-ong,Nov,1975,ARIMA,26.2,109.64228215725026
Impasug-ong,Nov,1975,LSTM,26.2,
Impasug-ong,Nov,1975,GRU,26.2,
Impasug-ong,Nov,1975,LSTM-GRU,26.2,
Impasug-ong,Nov,1975,BiLSTM,26.2,
Impasug-ong,Nov,1975,Transformer,26.2,
Impasug-ong,Nov,1976,ARIMA,208.5,25.947634388730094
Impasug-ong,Nov,1976,LSTM,208.5,
Impasug-ong,Nov,1976,GRU,208.5,
Impasug-ong,Nov,1976,LSTM-GRU,208.5,
Impasug-ong,Nov,1976,BiLSTM,208.5,
Impasug-ong,Nov,1976,Transformer,208.5,
Impasug-ong,Nov,1977,ARIMA,234.0,0.0
Impasug-ong,Nov,1977,LSTM,234.0,
Impasug-ong,Nov,1977,GRU,234.0,
Impasug-ong,Nov,1977,LSTM-GRU,234.0,
Impasug-ong,Nov,1977,BiLSTM,234.0,
Impasug-ong,Nov,1977,Transformer,234.0,
Impasug-ong,Nov,2010,ARIMA,355.8,
Impasug-ong,Nov,2010,LSTM,355.8,
Impasug-ong,Nov,2010,GRU,355.8,
Impasug-ong,Nov,2010,LSTM-GRU,355.8,
Impasug-ong,Nov,2010,BiLSTM,355.8,
Impasug-ong,Nov,2010,Transformer,355.8,
Impasug-ong,Nov,2011,ARIMA,226.7,
Impasug-ong,Nov,2011,LSTM,226.7,
Impasug-ong,Nov,2011,GRU,226.7,
Impasug-ong,Nov,2011,LSTM-GRU,226.7,
Impasug-ong,Nov,2011,BiLSTM,226.7,
Impasug-ong,Nov,2011,Transformer,226.7,
Impasug-ong,Nov,2012,ARIMA,108.5,
Impasug-ong,Nov,2012,LSTM,108.5,
Impasug-ong,Nov,2012,GRU,108.5,
Impasug-ong,Nov,2012,LSTM-GRU,108.5,
Impasug-ong,Nov,2012,BiLSTM,108.5,
Impasug-ong,Nov,2012,Transformer,108.5,
Impasug-ong,Dec,1975,ARIMA,37.1,133.04582754064967
Impasug-ong,Dec,1975,LSTM,37.1,
Impasug-ong,Dec,1975,GRU,37.1,
Impasug-ong,Dec,1975,LSTM-GRU,37.1,
Impasug-ong,Dec,1975,BiLSTM,37.1,
Impasug-ong,Dec,1975,Transformer,37.1,
Impasug-ong,Dec,1976,ARIMA,171.9,36.908036973253424
Impasug-ong,Dec,1976,LSTM,171.9,
Impasug-ong,Dec,1976,GRU,171.9,
Impasug-ong,Dec,1976,LSTM-GRU,171.9,
Impasug-ong,Dec,1976,BiLSTM,171.9,
Impasug-ong,Dec,1976,Transformer,171.9,
Impasug-ong,Dec,1977,ARIMA,38.1,0.0
Impasug-ong,Dec,1977,LSTM,38.1,
Impasug-ong,Dec,1977,GRU,38.1,
Impasug-ong,Dec,1977,LSTM-GRU,38.1,
Impasug-ong,Dec,1977,BiLSTM,38.1,
Impasug-ong,Dec,1977,Transformer,38.1,
Impasug-ong,Dec,2010,ARIMA,129.3,
Impasug-ong,Dec,2010,LSTM,129.3,
Impasug-ong,Dec,2010,GRU,129.3,
Impasug-ong,Dec,2010,LSTM-GRU,129.3,
Impasug-ong,Dec,2010,BiLSTM,129.3,
Impasug-ong,Dec,2010,Transformer,129.3,
Impasug-ong,Dec,2011,ARIMA,411.0,
